timestamp,temperature,visibility,uvIndex,drivingDifficultyIndex,precip6Hour,relativeHumidity,snow6Hour,snowMtd,windSpeed
2022-02-21 05:00:00,-1.1,16.09,0,0,0.0,80.2,0.0,32.7,18.0
2022-02-21 06:00:00,-0.7,16.09,0,0,0.0,81.0,0.0,32.7,19.8
2022-02-21 07:00:00,-0.6,16.09,0,0,0.0,80.6,0.0,32.7,23.4
2022-02-21 08:00:00,-0.6,16.09,0,0,0.0,79.8,0.0,32.7,32.4
2022-02-21 09:00:00,-0.5,16.09,0,0,0.0,79.8,0.0,32.7,32.4
2022-02-21 10:00:00,-0.5,16.09,0,66,0.0,81.4,0.0,32.8,34.9
2022-02-21 11:00:00,-0.4,16.09,0,0,0.1,83.5,0.1,32.8,34.6
2022-02-21 12:00:00,-0.7,0.4,0,75,0.8,90.0,0.8,33.5,35.6
2022-02-21 13:00:00,-0.9,0.4,0,75,3.0,94.6,2.6,35.5,36.7
2022-02-21 14:00:00,-0.8,0.4,0,75,4.7,96.0,4.2,37.0,38.2
2022-02-21 15:00:00,-0.6,0.4,0,75,7.0,97.0,5.9,38.7,36.7
2022-02-21 16:00:00,-0.4,0.4,0,75,8.5,97.0,7.0,39.8,34.9
2022-02-21 17:00:00,-0.3,0.11,0,75,12.0,98.5,9.6,42.5,33.8
2022-02-21 18:00:00,0.1,1.05,0,75,12.2,98.5,9.5,43.1,31.0
2022-02-21 19:00:00,0.2,0.4,0,75,11.5,99.0,8.6,43.8,27.4
2022-02-21 20:00:00,0.3,0.41,0,75,11.6,98.5,8.5,44.6,23.4
2022-02-21 21:00:00,0.4,0.49,0,75,10.8,99.0,7.8,45.2,17.3
2022-02-21 22:00:00,0.4,0.72,0,75,10.0,99.0,7.0,45.8,19.4
2022-02-21 23:00:00,0.3,0.44,0,75,8.2,99.5,5.6,46.4,12.2
2022-02-22 00:00:00,0.3,0.4,0,75,8.5,99.0,5.6,47.2,11.9
2022-02-22 01:00:00,0.4,0.4,0,75,9.3,98.0,6.1,48.4,10.8
2022-02-22 02:00:00,0.2,0.55,0,75,8.6,97.5,5.6,49.1,11.2
2022-02-22 03:00:00,-0.2,0.67,0,75,8.5,97.5,5.6,49.8,11.2
2022-02-22 04:00:00,-0.4,0.93,0,75,8.1,98.0,5.6,50.4,16.2
2022-02-22 05:00:00,-0.7,7.1,0,69,6.5,97.5,4.5,50.0,19.4
2022-02-22 06:00:00,-1.5,8.23,0,0,4.4,96.5,3.1,49.6,20.5
2022-02-22 07:00:00,-2.1,15.5,0,0,2.2,94.6,1.5,49.2,20.9
2022-02-22 08:00:00,-2.5,16.09,0,0,1.2,92.3,0.8,49.2,24.1
2022-02-22 09:00:00,-2.9,16.09,0,0,0.5,90.4,0.4,49.2,21.2
2022-02-22 10:00:00,-3.0,16.09,0,0,0.0,88.6,0.0,49.2,23.4
2022-02-22 11:00:00,-2.9,16.09,0,0,0.0,88.6,0.0,49.2,22.7
2022-02-22 12:00:00,-3.3,2.22,0,66,0.0,89.5,0.1,49.3,23.0
2022-02-22 13:00:00,-3.5,0.56,0,75,0.8,90.0,1.0,50.2,22.3
2022-02-22 14:00:00,-3.8,1.61,0,75,1.4,91.3,1.9,51.1,18.7
2022-02-22 15:00:00,-3.6,12.23,0,0,1.5,83.5,1.8,51.1,18.7
2022-02-22 16:00:00,-4.4,16.09,0,0,1.2,90.4,1.6,50.9,18.7
2022-02-22 17:00:00,-4.8,16.09,0,0,1.0,90.0,1.2,50.6,18.4
2022-02-22 18:00:00,-5.4,16.09,0,0,0.9,90.4,1.1,50.6,20.9
2022-02-22 19:00:00,-6.5,16.09,0,0,0.3,88.6,0.5,50.6,17.3
2022-02-22 20:00:00,-7.2,16.09,0,0,0.0,88.2,0.0,50.6,16.2
2022-02-22 21:00:00,-7.9,16.09,0,0,0.0,87.3,0.0,50.6,14.0
2022-02-22 22:00:00,-8.8,16.09,0,0,0.0,87.3,0.0,50.6,13.7
2022-02-22 23:00:00,-9.7,16.09,0,0,0.0,85.6,0.0,50.6,10.8
2022-02-23 00:00:00,-10.4,16.09,0,0,0.0,84.3,0.0,50.6,11.9
2022-02-23 01:00:00,-10.4,9.58,0,0,0.0,83.5,0.0,50.6,7.6
2022-02-23 02:00:00,-12.2,16.09,0,0,0.0,83.9,0.0,50.6,6.5
2022-02-23 03:00:00,-12.1,16.09,0,0,0.0,83.5,0.0,50.6,5.8
2022-02-23 04:00:00,-12.3,16.09,0,0,0.0,86.0,0.0,50.6,9.4
2022-02-23 05:00:00,-12.5,16.09,0,0,0.0,81.4,0.0,50.6,5.4
2022-02-23 06:00:00,-11.7,16.09,0,0,0.0,83.9,0.0,50.6,4.7
2022-02-23 07:00:00,-11.3,16.09,0,0,0.0,86.0,0.0,50.6,5.0
2022-02-23 08:00:00,-9.8,16.09,0,0,0.0,85.6,0.0,50.6,3.2
2022-02-23 09:00:00,-8.1,16.09,1,0,0.0,83.5,0.0,50.6,2.5
2022-02-23 10:00:00,-7.4,16.09,1,0,0.0,79.8,0.0,50.6,6.5
2022-02-23 11:00:00,-6.4,16.09,1,0,0.0,79.4,0.0,50.6,8.3
2022-02-23 12:00:00,-5.7,16.09,0,0,0.0,80.2,0.0,50.6,6.5
2022-02-23 13:00:00,-5.4,16.09,0,0,0.0,82.2,0.0,50.6,1.1
2022-02-23 14:00:00,-5.0,16.09,0,0,0.0,83.9,0.0,50.6,3.2
2022-02-23 15:00:00,-4.7,16.09,0,0,0.0,86.9,0.0,50.6,4.3
2022-02-23 16:00:00,-4.8,16.09,0,0,0.0,88.6,0.0,50.6,4.3
2022-02-23 17:00:00,-4.0,16.09,0,0,0.0,90.4,0.0,50.6,7.9
2022-02-23 18:00:00,-3.3,16.09,0,0,0.0,92.7,0.0,50.6,9.0
2022-02-23 19:00:00,-2.3,16.09,0,0,0.0,93.7,0.0,50.6,15.8
2022-02-23 20:00:00,-1.5,16.09,0,0,0.0,93.2,0.0,50.6,17.6
2022-02-23 21:00:00,-0.8,16.09,0,0,0.0,90.0,0.0,50.6,25.2
2022-02-23 22:00:00,-0.3,16.09,0,0,0.0,89.5,0.0,50.6,22.0
2022-02-23 23:00:00,-0.2,12.0,0,0,0.0,90.4,0.0,50.6,25.2
2022-02-24 00:00:00,-0.2,4.83,0,0,0.1,92.7,0.1,50.7,25.2
2022-02-24 01:00:00,0.2,16.09,0,0,0.3,91.3,0.1,50.8,27.4
2022-02-24 02:00:00,0.4,16.09,0,0,0.1,92.7,0.0,50.7,27.7
2022-02-24 03:00:00,0.6,16.09,0,0,0.0,94.6,0.0,50.6,26.6
2022-02-24 04:00:00,0.7,16.09,0,0,0.0,96.0,0.0,50.6,25.6
2022-02-24 05:00:00,1.0,16.09,0,0,0.0,95.1,0.0,50.6,28.8
2022-02-24 06:00:00,1.3,16.09,0,0,0.0,93.7,0.0,50.6,30.2
2022-02-24 07:00:00,1.6,9.41,0,0,0.0,92.7,0.0,50.6,38.2
2022-02-24 08:00:00,1.9,10.47,0,0,0.0,90.4,0.0,50.6,39.6
2022-02-24 09:00:00,2.3,10.06,0,1,0.0,89.5,0.0,50.6,40.7
2022-02-24 10:00:00,2.7,10.56,0,1,0.0,86.5,0.0,50.6,41.4
2022-02-24 11:00:00,3.0,16.09,0,0,0.0,83.5,0.0,50.6,36.7
2022-02-24 12:00:00,2.9,16.09,0,0,0.0,84.7,0.0,50.6,33.8
2022-02-24 13:00:00,3.0,16.09,0,0,0.0,84.7,0.0,50.6,32.8
2022-02-24 14:00:00,2.7,11.7,0,34,0.4,87.8,0.0,50.6,29.9
2022-02-24 15:00:00,2.8,16.09,0,40,0.8,87.3,0.0,50.6,26.3
2022-02-24 16:00:00,2.7,16.09,0,0,0.9,86.0,0.0,50.6,28.4
2022-02-24 17:00:00,2.6,16.09,0,0,0.7,86.5,0.0,50.6,25.6
2022-02-24 18:00:00,2.7,16.09,0,0,0.6,86.5,0.0,50.6,27.7
2022-02-24 19:00:00,2.7,16.09,0,0,0.6,85.6,0.0,50.6,25.2
2022-02-24 20:00:00,2.8,16.09,0,0,0.2,83.9,0.0,50.6,25.6
2022-02-24 21:00:00,3.1,16.09,0,0,0.0,82.2,0.0,50.6,28.4
2022-02-24 22:00:00,3.0,16.09,0,0,0.0,83.1,0.0,50.6,28.4
2022-02-24 23:00:00,2.7,16.09,0,0,0.0,84.7,0.0,50.6,24.1
2022-02-25 00:00:00,2.5,16.09,0,0,0.0,86.9,0.0,50.6,24.8
2022-02-25 01:00:00,2.1,16.09,0,0,0.0,89.1,0.0,50.6,25.2
2022-02-25 02:00:00,2.0,16.03,0,0,0.0,87.8,0.0,50.6,26.3
2022-02-25 03:00:00,2.0,16.09,0,0,0.0,88.2,0.0,50.6,27.4
2022-02-25 04:00:00,1.8,8.73,0,0,0.0,90.9,0.0,50.6,26.3
2022-02-25 05:00:00,1.7,4.69,0,34,0.2,90.0,0.0,50.6,24.8
2022-02-25 06:00:00,1.3,1.61,0,43,0.8,94.1,0.2,50.8,22.0
2022-02-25 07:00:00,1.2,1.2,0,75,1.7,94.6,0.5,51.2,23.4
2022-02-25 08:00:00,1.2,0.99,0,75,2.6,93.7,1.0,51.7,20.5
2022-02-25 09:00:00,1.1,1.55,0,75,4.3,94.1,2.2,52.8,18.0
2022-02-25 10:00:00,0.9,0.4,0,75,4.9,96.0,2.6,53.2,19.4
2022-02-25 11:00:00,1.5,1.61,0,75,6.4,93.7,3.7,54.3,14.8
2022-02-25 12:00:00,1.7,10.01,0,0,5.6,92.3,3.3,54.0,12.6
2022-02-25 13:00:00,1.2,1.02,0,72,5.4,95.6,3.1,54.2,10.8
2022-02-25 14:00:00,1.1,7.5,0,72,4.9,97.0,2.8,54.2,9.0
2022-02-25 15:00:00,1.1,6.81,0,66,3.4,97.0,2.0,54.3,14.0
2022-02-25 16:00:00,1.0,2.9,0,43,2.0,95.6,0.9,54.0,23.4
2022-02-25 17:00:00,1.2,8.05,0,66,2.2,95.1,0.6,54.3,28.8
2022-02-25 18:00:00,1.4,16.09,0,0,1.9,91.8,0.5,54.3,23.0
2022-02-25 19:00:00,1.2,16.09,0,0,1.4,90.4,0.3,54.2,20.2
2022-02-25 20:00:00,1.2,16.09,0,0,1.0,86.0,0.2,54.1,18.7
2022-02-25 21:00:00,0.9,16.09,0,0,0.9,86.9,0.2,54.1,18.7
2022-02-25 22:00:00,0.6,16.09,0,0,0.6,86.0,0.1,54.1,15.8
2022-02-25 23:00:00,0.5,16.09,0,0,0.0,86.0,0.0,54.1,15.8
2022-02-26 00:00:00,-0.1,16.09,0,0,0.0,86.5,0.0,54.1,15.5
2022-02-26 01:00:00,-0.2,16.09,0,0,0.0,87.3,0.0,54.1,20.2
2022-02-26 02:00:00,-1.0,16.09,0,0,0.0,88.6,0.0,54.1,16.2
2022-02-26 03:00:00,-1.3,16.09,0,0,0.0,86.9,0.0,54.1,16.6
2022-02-26 04:00:00,-1.5,16.09,0,0,0.0,85.2,0.0,54.1,17.3
2022-02-26 05:00:00,-2.0,16.09,0,0,0.0,85.2,0.0,54.1,15.5
2022-02-26 06:00:00,-2.2,16.09,0,0,0.0,83.5,0.0,54.1,15.1
2022-02-26 07:00:00,-1.5,16.09,0,0,0.0,78.2,0.0,54.1,18.0
2022-02-26 08:00:00,-0.8,16.09,0,0,0.0,74.4,0.0,54.1,17.6
2022-02-26 09:00:00,0.3,16.09,1,0,0.0,71.1,0.0,54.1,20.5
2022-02-26 10:00:00,0.8,16.09,1,0,0.0,69.7,0.0,54.1,16.2
2022-02-26 11:00:00,1.0,16.09,1,0,0.0,68.7,0.0,54.1,17.6
2022-02-26 12:00:00,1.3,16.09,0,0,0.0,64.4,0.0,54.1,17.6
2022-02-26 13:00:00,0.8,16.09,0,0,0.0,60.9,0.0,54.1,20.9
2022-02-26 14:00:00,0.2,16.09,0,0,0.0,60.3,0.0,54.1,15.1
2022-02-26 15:00:00,-0.7,16.09,0,0,0.0,62.8,0.0,54.1,14.4
2022-02-26 16:00:00,-1.9,16.09,0,0,0.0,74.8,0.0,54.1,11.5
2022-02-26 17:00:00,-3.0,16.09,0,0,0.0,78.2,0.0,54.1,11.2
2022-02-26 18:00:00,-3.6,16.09,0,0,0.0,82.2,0.0,54.1,10.8
2022-02-26 19:00:00,-3.2,11.97,0,0,0.0,70.4,0.0,54.1,6.8
2022-02-26 20:00:00,-4.6,16.09,0,0,0.0,84.3,0.0,54.1,6.5
2022-02-26 21:00:00,-5.1,16.09,0,0,0.0,86.0,0.0,54.1,4.0
2022-02-26 22:00:00,-5.6,16.09,0,0,0.0,86.9,0.0,54.1,3.6
2022-02-26 23:00:00,-6.0,16.09,0,0,0.0,86.0,0.0,54.1,4.3
2022-02-27 00:00:00,-5.9,15.96,0,0,0.0,86.5,0.0,54.1,4.0
2022-02-27 01:00:00,-5.7,16.09,0,0,0.0,86.5,0.0,54.1,4.7
2022-02-27 02:00:00,-5.7,16.09,0,0,0.0,88.2,0.0,54.1,9.4
2022-02-27 03:00:00,-3.6,16.09,0,0,0.0,86.0,0.0,54.1,13.3
2022-02-27 04:00:00,-3.0,16.09,0,0,0.0,89.5,0.0,54.1,20.2
2022-02-27 05:00:00,-1.2,16.09,0,0,0.0,86.5,0.0,54.1,20.2
2022-02-27 06:00:00,-0.6,16.09,0,0,0.0,87.3,0.0,54.1,20.9
2022-02-27 07:00:00,-0.2,16.09,0,0,0.0,86.5,0.0,54.1,21.6
2022-02-27 08:00:00,0.3,16.09,0,0,0.0,85.6,0.0,54.1,24.1
2022-02-27 09:00:00,0.9,16.09,1,0,0.0,79.4,0.0,54.1,25.2
2022-02-27 10:00:00,1.3,16.09,1,0,0.0,77.8,0.0,54.1,26.3
2022-02-27 11:00:00,1.9,16.09,1,0,0.0,77.1,0.0,54.1,26.3
2022-02-27 12:00:00,2.3,16.09,1,0,0.0,78.6,0.0,54.1,25.6
2022-02-27 13:00:00,2.6,16.09,0,0,0.0,78.6,0.0,54.1,24.1
2022-02-27 14:00:00,2.3,16.09,0,0,0.0,81.0,0.0,54.1,23.4
2022-02-27 15:00:00,1.9,16.09,0,0,0.0,83.9,0.0,54.1,23.4
2022-02-27 16:00:00,1.7,16.09,0,0,0.0,85.6,0.0,54.1,19.8
2022-02-27 17:00:00,1.5,16.09,0,0,0.0,87.3,0.0,54.1,20.2
2022-02-27 18:00:00,1.5,16.09,0,0,0.0,88.6,0.0,54.1,21.2
2022-02-27 19:00:00,1.3,16.09,0,0,0.0,90.4,0.0,54.1,16.9
2022-02-27 20:00:00,1.0,16.09,0,0,0.0,93.2,0.0,54.1,16.6
2022-02-27 21:00:00,0.8,16.09,0,0,0.0,93.7,0.0,54.1,13.7
2022-02-27 22:00:00,0.8,16.09,0,0,0.0,94.1,0.0,54.1,13.7
2022-02-27 23:00:00,0.5,16.09,0,0,0.0,95.6,0.0,54.1,15.1
2022-02-28 00:00:00,0.3,16.09,0,0,0.0,94.6,0.0,54.1,12.2
2022-02-28 01:00:00,-0.3,16.09,0,0,0.0,95.6,0.0,54.1,11.9
2022-02-28 02:00:00,-0.2,16.09,0,0,0.0,95.1,0.0,54.1,13.0
2022-02-28 03:00:00,-0.4,16.09,0,0,0.0,94.1,0.0,54.1,13.0
2022-02-28 04:00:00,-0.6,16.09,0,0,0.0,94.6,0.0,54.1,11.9
2022-02-28 05:00:00,-0.8,16.09,0,0,0.0,94.6,0.0,54.1,11.5
2022-02-28 06:00:00,-0.9,16.09,0,0,0.0,92.7,0.0,54.1,11.9
2022-02-28 07:00:00,-0.1,16.09,0,0,0.0,88.2,0.0,54.1,13.7
2022-02-28 08:00:00,1.3,16.09,0,0,0.0,82.7,0.0,54.1,11.2
2022-02-28 09:00:00,2.3,16.09,1,0,0.0,78.2,0.0,54.1,11.5
2022-02-28 10:00:00,2.7,16.09,1,0,0.0,77.1,0.0,54.1,11.9
2022-02-28 11:00:00,3.5,16.09,1,0,0.0,74.0,0.0,54.1,12.6
2022-02-28 12:00:00,4.1,16.09,1,0,0.0,70.4,0.0,54.1,15.8
2022-02-28 13:00:00,4.0,16.09,0,0,0.0,72.9,0.0,54.1,15.8
2022-02-28 14:00:00,3.7,16.09,0,0,0.0,72.9,0.0,54.1,15.5
2022-02-28 15:00:00,2.2,16.09,0,0,0.0,75.2,0.0,54.1,14.0
2022-02-28 16:00:00,1.9,16.09,0,0,0.0,75.9,0.0,54.1,16.6
2022-02-28 17:00:00,0.9,16.09,0,0,0.0,81.8,0.0,54.1,16.9
2022-02-28 18:00:00,0.5,16.09,0,0,0.0,84.3,0.0,54.1,17.3
2022-02-28 19:00:00,0.8,16.09,0,0,0.0,89.5,0.0,54.1,19.1
2022-02-28 20:00:00,0.7,16.09,0,0,0.0,92.3,0.0,54.1,16.6
2022-02-28 21:00:00,0.7,16.09,0,0,0.0,91.8,0.0,54.1,16.2
2022-02-28 22:00:00,0.3,16.09,0,0,0.0,93.7,0.0,54.1,14.0
2022-02-28 23:00:00,0.1,16.09,0,0,0.0,93.2,0.0,54.1,13.0
2022-03-01 00:00:00,-0.4,16.09,0,0,0.0,94.6,0.0,54.1,12.6
2022-03-01 01:00:00,-0.4,16.09,0,0,0.0,93.2,0.0,54.1,13.3
2022-03-01 02:00:00,0.2,16.09,0,0,0.0,92.3,0.0,54.1,15.1
2022-03-01 03:00:00,-0.3,11.45,0,0,0.0,89.1,0.0,54.1,17.3
2022-03-01 04:00:00,-0.5,11.03,0,0,0.0,93.7,0.0,54.1,18.0
2022-03-01 05:00:00,0.1,16.09,0,0,0.0,98.0,0.0,54.1,17.3
2022-03-01 06:00:00,0.8,16.09,0,0,0.0,94.1,0.0,54.1,19.8
2022-03-01 07:00:00,1.8,16.09,0,0,0.0,89.5,0.0,54.1,20.2
2022-03-01 08:00:00,2.5,16.09,0,0,0.0,83.9,0.0,54.1,20.5
2022-03-01 09:00:00,3.1,16.09,1,0,0.0,79.4,0.0,54.1,20.9
2022-03-01 10:00:00,3.3,16.09,1,0,0.0,77.8,0.0,54.1,23.8
2022-03-01 11:00:00,3.5,16.09,1,0,0.0,75.9,0.0,54.1,20.9
2022-03-01 12:00:00,3.9,16.09,0,0,0.0,73.3,0.0,0.0,21.6
2022-03-01 13:00:00,3.7,16.09,0,0,0.0,74.0,0.0,0.0,20.9
2022-03-01 14:00:00,3.1,16.09,0,0,0.0,77.1,0.0,0.0,23.8
2022-03-01 15:00:00,2.6,16.09,0,0,0.0,77.4,0.0,0.0,21.2
2022-03-01 16:00:00,2.1,16.09,0,0,0.0,79.4,0.0,0.0,19.8
2022-03-01 17:00:00,1.8,16.09,0,0,0.0,81.0,0.0,0.0,22.3
2022-03-01 18:00:00,1.6,16.09,0,0,0.0,82.7,0.0,0.0,23.0
2022-03-01 19:00:00,1.4,16.09,0,0,0.0,86.5,0.0,0.0,19.4
2022-03-01 20:00:00,1.5,16.09,0,0,0.0,88.6,0.0,0.0,22.0
2022-03-01 21:00:00,1.5,16.09,0,0,0.0,89.5,0.0,0.0,19.1
2022-03-01 22:00:00,1.2,16.09,0,0,0.0,91.3,0.0,0.0,16.6
2022-03-01 23:00:00,0.8,10.82,0,0,0.0,89.1,0.0,0.0,15.1
2022-03-02 00:00:00,1.0,14.53,0,0,0.0,92.3,0.0,0.0,15.1
2022-03-02 01:00:00,0.8,10.17,0,0,0.0,94.1,0.0,0.0,16.6
2022-03-02 02:00:00,1.3,10.29,0,0,0.0,96.0,0.0,0.0,14.8
2022-03-02 03:00:00,1.5,10.54,0,0,0.0,94.1,0.0,0.0,16.9
2022-03-02 04:00:00,1.5,9.86,0,0,0.0,93.7,0.0,0.1,16.6
2022-03-02 05:00:00,1.6,9.66,0,0,0.0,94.1,0.0,0.1,13.7
2022-03-02 06:00:00,1.6,9.26,0,0,0.0,94.1,0.0,0.1,13.0
2022-03-02 07:00:00,1.8,14.25,0,0,0.0,88.6,0.0,0.1,15.8
2022-03-02 08:00:00,2.0,16.09,0,0,0.0,81.8,0.0,0.1,14.4
2022-03-02 09:00:00,2.5,16.09,0,0,0.0,79.4,0.0,0.1,12.6
2022-03-02 10:00:00,2.7,16.09,0,0,0.0,80.2,0.0,0.1,15.8
2022-03-02 11:00:00,2.6,16.09,0,0,0.0,81.4,0.0,0.1,15.8
2022-03-02 12:00:00,2.6,16.09,0,0,0.0,81.0,0.0,0.1,15.1
2022-03-02 13:00:00,2.3,16.09,0,0,0.0,83.5,0.0,0.1,15.8
2022-03-02 14:00:00,2.0,13.87,0,0,0.0,84.7,0.0,0.1,15.8
2022-03-02 15:00:00,1.6,16.09,0,0,0.0,86.5,0.0,0.1,15.8
2022-03-02 16:00:00,0.9,16.09,0,0,0.0,88.6,0.0,0.1,16.2
2022-03-02 17:00:00,0.4,15.65,0,0,0.0,91.3,0.0,0.1,18.4
2022-03-02 18:00:00,0.2,13.71,0,0,0.0,93.2,0.0,0.1,16.2
2022-03-02 19:00:00,0.2,14.41,0,0,0.0,91.8,0.0,0.1,15.1
2022-03-02 20:00:00,-0.4,14.3,0,0,0.0,93.7,0.0,0.1,12.6
2022-03-02 21:00:00,-0.7,13.87,0,0,0.0,94.1,0.0,0.1,12.2
2022-03-02 22:00:00,-1.0,13.89,0,0,0.0,95.1,0.0,0.1,13.3
2022-03-02 23:00:00,-1.2,14.68,0,0,0.0,94.6,0.0,0.1,13.3
2022-03-03 00:00:00,-1.6,16.09,0,0,0.0,92.3,0.0,0.1,8.6
2022-03-03 01:00:00,-1.7,16.09,0,0,0.0,92.7,0.0,0.1,9.7
2022-03-03 02:00:00,-1.8,16.09,0,0,0.0,92.3,0.0,0.1,10.8
2022-03-03 03:00:00,-2.3,16.09,0,0,0.0,93.2,0.0,0.1,11.2
2022-03-03 04:00:00,-2.1,16.09,0,0,0.0,95.1,0.0,0.1,10.8
2022-03-03 05:00:00,-1.7,16.09,0,0,0.0,93.2,0.0,0.1,9.4
2022-03-03 06:00:00,-1.0,16.09,0,0,0.0,88.6,0.0,0.1,13.3
2022-03-03 07:00:00,-0.6,16.09,0,0,0.0,87.3,0.0,0.1,14.8
2022-03-03 08:00:00,0.6,16.09,0,0,0.0,83.9,0.0,0.1,14.4
2022-03-03 09:00:00,1.9,16.09,1,0,0.0,77.1,0.0,0.1,14.8
2022-03-03 10:00:00,3.1,16.09,1,0,0.0,69.7,0.0,0.1,14.8
2022-03-03 11:00:00,3.9,16.09,1,0,0.0,63.4,0.0,0.1,14.8
2022-03-03 12:00:00,4.4,16.09,1,0,0.0,57.1,0.0,0.1,18.0
2022-03-03 13:00:00,4.4,16.09,0,0,0.0,54.0,0.0,0.1,20.5
2022-03-03 14:00:00,3.7,16.09,0,0,0.0,56.8,0.0,0.1,22.3
2022-03-03 15:00:00,3.2,16.09,0,0,0.0,55.4,0.0,0.1,17.6
2022-03-03 16:00:00,2.2,16.09,0,0,0.0,55.7,0.0,0.1,16.6
2022-03-03 17:00:00,1.2,16.09,0,0,0.0,58.8,0.0,0.1,16.2
2022-03-03 18:00:00,0.4,16.09,0,0,0.0,60.9,0.0,0.1,14.8
2022-03-03 19:00:00,-0.2,16.09,0,0,0.0,57.4,0.0,0.1,18.4
2022-03-03 20:00:00,-0.9,16.09,0,0,0.0,58.5,0.0,0.1,15.5
2022-03-03 21:00:00,-1.4,16.09,0,0,0.0,59.4,0.0,0.1,16.2
2022-03-03 22:00:00,-2.1,16.09,0,0,0.0,62.5,0.0,0.1,14.8
2022-03-03 23:00:00,-2.3,13.22,0,0,0.0,69.7,0.0,0.1,14.0
2022-03-04 00:00:00,-3.2,16.09,0,0,0.0,65.0,0.0,0.1,15.5
2022-03-04 01:00:00,-3.9,16.09,0,0,0.0,68.0,0.0,0.1,14.8
2022-03-04 02:00:00,-3.8,16.09,0,0,0.0,67.3,0.0,0.1,16.2
2022-03-04 03:00:00,-4.1,16.09,0,0,0.0,68.7,0.0,0.1,15.5
2022-03-04 04:00:00,-4.7,16.09,0,0,0.0,71.5,0.0,0.1,14.8
2022-03-04 05:00:00,-5.0,16.09,0,0,0.0,71.8,0.0,0.1,13.0
2022-03-04 06:00:00,-4.8,16.09,0,0,0.0,71.1,0.0,0.1,11.9
2022-03-04 07:00:00,-3.4,16.09,0,0,0.0,64.4,0.0,0.1,12.2
2022-03-04 08:00:00,-1.9,16.09,0,0,0.0,58.5,0.0,0.1,11.9
2022-03-04 09:00:00,-0.9,16.09,1,0,0.0,54.3,0.0,0.1,14.0
2022-03-04 10:00:00,0.4,16.09,1,0,0.0,50.1,0.0,0.1,13.7
2022-03-04 11:00:00,1.1,16.09,1,0,0.0,49.4,0.0,0.1,10.8
2022-03-04 12:00:00,1.3,16.09,1,0,0.0,50.1,0.0,0.1,14.0
2022-03-04 13:00:00,1.4,16.09,0,0,0.0,51.1,0.0,0.1,16.9
2022-03-04 14:00:00,1.1,16.09,0,0,0.0,51.4,0.0,0.1,13.7
2022-03-04 15:00:00,0.9,16.09,0,0,0.0,52.2,0.0,0.1,10.8
2022-03-04 16:00:00,-0.7,16.09,0,0,0.0,62.1,0.0,0.1,7.2
2022-03-04 17:00:00,-1.5,16.09,0,0,0.0,63.7,0.0,0.1,6.5
2022-03-04 18:00:00,-2.2,16.09,0,0,0.0,67.3,0.0,0.1,4.7
2022-03-04 19:00:00,-2.9,16.09,0,0,0.0,68.3,0.0,0.1,6.5
2022-03-04 20:00:00,-3.5,16.09,0,0,0.0,67.0,0.0,0.1,6.1
2022-03-04 21:00:00,-4.8,16.09,0,0,0.0,72.6,0.0,0.1,8.6
2022-03-04 22:00:00,-5.6,16.09,0,0,0.0,75.9,0.0,0.1,4.0
2022-03-04 23:00:00,-6.3,16.09,0,0,0.0,77.1,0.0,0.1,2.9
2022-03-05 00:00:00,-7.0,16.09,0,0,0.0,81.4,0.0,0.1,6.1
2022-03-05 01:00:00,-7.1,16.09,0,0,0.0,80.6,0.0,0.1,3.2
2022-03-05 02:00:00,-7.7,16.09,0,0,0.0,81.8,0.0,0.1,3.2
2022-03-05 03:00:00,-7.9,16.09,0,0,0.0,84.3,0.0,0.1,3.2
2022-03-05 04:00:00,-8.3,16.09,0,0,0.0,86.0,0.0,0.1,2.9
2022-03-05 05:00:00,-8.0,16.09,0,0,0.0,83.9,0.0,0.1,1.1
2022-03-05 06:00:00,-6.6,16.09,0,0,0.0,82.7,0.0,0.1,3.2
2022-03-05 07:00:00,-4.1,16.09,0,0,0.0,77.4,0.0,0.1,6.8
2022-03-05 08:00:00,-1.2,16.09,0,0,0.0,74.4,0.0,0.1,10.1
2022-03-05 09:00:00,-0.1,16.09,1,0,0.0,75.5,0.0,0.1,14.4
2022-03-05 10:00:00,0.8,16.09,1,0,0.0,77.8,0.0,0.1,15.5
2022-03-05 11:00:00,1.5,16.09,1,0,0.0,75.2,0.0,0.1,18.4
2022-03-05 12:00:00,1.4,16.09,1,0,0.0,79.4,0.0,0.1,21.6
2022-03-05 13:00:00,1.5,12.73,0,0,0.0,72.2,0.0,0.1,19.1
2022-03-05 14:00:00,1.1,16.09,0,0,0.0,82.7,0.0,0.1,20.5
2022-03-05 15:00:00,0.8,12.31,0,0,0.0,71.8,0.0,0.1,20.2
2022-03-05 16:00:00,0.2,16.09,0,0,0.0,75.9,0.0,0.1,22.7
2022-03-05 17:00:00,-0.3,16.09,0,0,0.0,80.6,0.0,0.1,20.2
2022-03-05 18:00:00,-0.5,16.09,0,0,0.0,82.2,0.0,0.1,19.4
2022-03-05 19:00:00,-0.8,16.09,0,0,0.0,84.3,0.0,0.1,16.9
2022-03-05 20:00:00,-0.9,16.09,0,0,0.0,86.5,0.0,0.1,16.6
2022-03-05 21:00:00,-1.1,16.09,0,0,0.0,86.9,0.0,0.1,15.8
2022-03-05 22:00:00,-1.4,16.09,0,0,0.0,88.6,0.0,0.1,14.0
